Category	Term	Counts	ListSize	PopHit	Pop Size	Pvalue	Bonferroni	FDR	OverlappedID	Refs
Mutants	Up in daf-2	182	143	4312	31146	0	0	0	C01F1.5;C01F1.5;C14A4.9;C14A4.9;C18B10.6;C18B10.6;dpy-8;dpy-8;C38C6.3;C38C6.3;ptr-4;ptr-4;cyp-33C2;cyp-33C2;C49F8.3;C49F8.3;C50D2.1;C50D2.1;D1054.9;D1054.9;D1054.9;D1054.9;D1054.9;D1054.9;D1054.9;D1054.9;D1054.9;D1054.9;D1054.9;D1054.9;D1054.9;D1054.9;D1054.9;D1054.9;D1054.9;D1054.9;spp-13;spp-13;mlt-9;mlt-9;mlt-9;mlt-9;mlt-9;mlt-9;F09F9.2;F09F9.2;F22F4.1;F22F4.1;pqn-32;pqn-32;pqn-32;pqn-32;aqp-1;aqp-1;aqp-1;aqp-1;aqp-1;aqp-1;clec-180;clec-180;F33D4.6;F33D4.6;F33D4.6;F33D4.6;nspb-4;nspb-4;hsp-12.3;hsp-12.3;F49E10.2;F49E10.2;F56D2.3;F56D2.3;F56D3.1;F56D3.1;F56D3.1;F56D3.1;abu-13;abu-13;F57H12.6;F57H12.6;F57H12.6;F57H12.6;F58E6.13;F58E6.13;F58E6.13;F58E6.13;lips-9;lips-9;bli-2;bli-2;clec-229;clec-229;H03E18.1;H03E18.1;glf-1;glf-1;H42K12.3;H42K12.3;H42K12.3;H42K12.3;dao-2;dao-2;dao-2;dao-2;R11G11.6;R11G11.6;T03G6.1;T03G6.1;nas-15;nas-15;qua-1;qua-1;dpy-2;dpy-2;bus-8;bus-8;bus-8;bus-8;T26C5.2;T26C5.2;mlt-11;mlt-11;mlt-11;mlt-11;lpr-6;lpr-6;lpr-6;lpr-6;lpr-6;lpr-6;lpr-5;lpr-5;lpr-4;lpr-4;lpr-3;lpr-3;W09G12.10;W09G12.10;Y102A11A.5;Y102A11A.5;Y11D7A.5;Y11D7A.5;Y11D7A.9;Y11D7A.9;Y37A1B.7;Y37A1B.7;Y43D4A.5;Y43D4A.5;Y43D4A.5;Y43D4A.5;Y43D4A.5;Y43D4A.5;Y43D4A.5;Y43D4A.5;Y47H9C.1;Y47H9C.1;Y64H9A.2;Y64H9A.2;Y75B7AR.1;Y75B7AR.1;grl-15;grl-15;hhat-1;hhat-1;ZC123.1;ZC123.1;nstp-3;nstp-3;ZC434.3;ZC434.3;ZK1025.3;ZK1025.3;wrt-1;wrt-1;ZK154.1;ZK154.1;wrt-6;wrt-6;dhs-26;dhs-26;lon-3;lon-3	https://pubmed.ncbi.nlm.nih.gov/29522556/
Mutants	Down by set-9	195	143	1680	31146	0	0	0	C01F1.5;C01F1.5;C01F1.5;mlt-10;mlt-10;mlt-10;C14A4.9;C14A4.9;C14A4.9;C14F11.6;C14F11.6;C14F11.6;dpy-8;dpy-8;dpy-8;osr-1;osr-1;osr-1;C34F6.1;C34F6.1;C34F6.1;C38C6.3;C38C6.3;C38C6.3;ptr-4;ptr-4;ptr-4;D1054.9;D1054.9;D1054.9;dpy-3;dpy-3;dpy-3;F01G10.9;F01G10.9;F01G10.9;spp-13;spp-13;spp-13;mlt-9;mlt-9;mlt-9;F09F9.2;F09F9.2;F09F9.2;col-128;col-128;col-128;atf-8;atf-8;atf-8;F18C5.5;F18C5.5;F18C5.5;F22F4.1;F22F4.1;F22F4.1;sqt-3;sqt-3;sqt-3;pqn-32;pqn-32;pqn-32;F30A10.2;F30A10.2;F30A10.2;clec-180;clec-180;clec-180;F33D4.6;F33D4.6;F33D4.6;dpy-7;dpy-7;dpy-7;F49E10.2;F49E10.2;F49E10.2;noah-2;noah-2;noah-2;F56D2.3;F56D2.3;F56D2.3;F56D3.1;F56D3.1;F56D3.1;F58E6.13;F58E6.13;F58E6.13;bli-2;bli-2;bli-2;H03E18.1;H03E18.1;H03E18.1;glf-1;glf-1;glf-1;H42K12.3;H42K12.3;H42K12.3;dao-2;dao-2;dao-2;R07E3.6;R07E3.6;R07E3.6;R11G11.6;R11G11.6;R11G11.6;grl-7;grl-7;grl-7;T03G6.1;T03G6.1;T03G6.1;qua-1;qua-1;qua-1;dpy-2;dpy-2;dpy-2;dpy-10;dpy-10;dpy-10;dpy-9;dpy-9;dpy-9;bus-8;bus-8;bus-8;T26C5.2;T26C5.2;T26C5.2;mlt-11;mlt-11;mlt-11;lpr-5;lpr-5;lpr-5;lpr-4;lpr-4;lpr-4;lpr-3;lpr-3;lpr-3;Y102A11A.5;Y102A11A.5;Y102A11A.5;Y11D7A.5;Y11D7A.5;Y11D7A.5;Y37A1B.7;Y37A1B.7;Y37A1B.7;Y43D4A.5;Y43D4A.5;Y43D4A.5;Y64H9A.2;Y64H9A.2;Y64H9A.2;Y75B7AR.1;Y75B7AR.1;Y75B7AR.1;grl-15;grl-15;grl-15;hhat-1;hhat-1;hhat-1;ZC123.1;ZC123.1;ZC123.1;nstp-3;nstp-3;nstp-3;cuti-1;cuti-1;cuti-1;ZC434.3;ZC434.3;ZC434.3;wrt-1;wrt-1;wrt-1;ZK154.1;ZK154.1;ZK154.1;wrt-6;wrt-6;wrt-6;lon-3;lon-3;lon-3	https://pubmed.ncbi.nlm.nih.gov/29714684/
Mutants	Down by set-26	186	143	1593	31146	0	0	0	C01F1.5;C01F1.5;C01F1.5;mlt-10;mlt-10;mlt-10;C14A4.9;C14A4.9;C14A4.9;dpy-8;dpy-8;dpy-8;osr-1;osr-1;osr-1;C34F6.1;C34F6.1;C34F6.1;sym-1;sym-1;sym-1;ptr-4;ptr-4;ptr-4;dpy-3;dpy-3;dpy-3;F01G10.9;F01G10.9;F01G10.9;spp-13;spp-13;spp-13;mlt-9;mlt-9;mlt-9;F09F9.2;F09F9.2;F09F9.2;col-128;col-128;col-128;atf-8;atf-8;atf-8;F18C5.5;F18C5.5;F18C5.5;F22F4.1;F22F4.1;F22F4.1;sqt-3;sqt-3;sqt-3;F30A10.2;F30A10.2;F30A10.2;clec-180;clec-180;clec-180;F33D4.6;F33D4.6;F33D4.6;grl-27;grl-27;grl-27;dpy-7;dpy-7;dpy-7;F49E10.2;F49E10.2;F49E10.2;noah-2;noah-2;noah-2;F56D2.3;F56D2.3;F56D2.3;F57H12.6;F57H12.6;F57H12.6;F58E6.13;F58E6.13;F58E6.13;bli-2;bli-2;bli-2;H03E18.1;H03E18.1;H03E18.1;glf-1;glf-1;glf-1;H42K12.3;H42K12.3;H42K12.3;dao-2;dao-2;dao-2;R07E3.6;R07E3.6;R07E3.6;R57.2;R57.2;R57.2;grl-7;grl-7;grl-7;T03G6.1;T03G6.1;T03G6.1;qua-1;qua-1;qua-1;dpy-2;dpy-2;dpy-2;dpy-10;dpy-10;dpy-10;dpy-9;dpy-9;dpy-9;T26C5.2;T26C5.2;T26C5.2;mlt-11;mlt-11;mlt-11;lpr-6;lpr-6;lpr-6;lpr-5;lpr-5;lpr-5;lpr-4;lpr-4;lpr-4;lpr-3;lpr-3;lpr-3;Y102A11A.5;Y102A11A.5;Y102A11A.5;Y11D7A.5;Y11D7A.5;Y11D7A.5;Y37A1B.7;Y37A1B.7;Y37A1B.7;Y43D4A.5;Y43D4A.5;Y43D4A.5;Y64H9A.2;Y64H9A.2;Y64H9A.2;grl-15;grl-15;grl-15;hhat-1;hhat-1;hhat-1;ZC123.1;ZC123.1;ZC123.1;nstp-3;nstp-3;nstp-3;cuti-1;cuti-1;cuti-1;ZC434.3;ZC434.3;ZC434.3;wrt-1;wrt-1;wrt-1;wrt-10;wrt-10;wrt-10;wrt-6;wrt-6;wrt-6;lon-3;lon-3;lon-3	https://pubmed.ncbi.nlm.nih.gov/29714684/
Mutants	Down in F1 set-9;set-26	168	143	4932	31146	0	0	0	C01F1.5;C01F1.5;C01F1.5;dhs-16;dhs-16;dhs-16;ugt-26;ugt-26;ugt-26;C14A4.9;C14A4.9;C14A4.9;dpy-8;dpy-8;dpy-8;osr-1;osr-1;osr-1;cyp-25A2;cyp-25A2;cyp-25A2;sym-1;sym-1;sym-1;ptr-4;ptr-4;ptr-4;C49A9.3;C49A9.3;C49A9.3;dpy-3;dpy-3;dpy-3;F01G10.9;F01G10.9;F01G10.9;mlt-9;mlt-9;mlt-9;cpt-5;cpt-5;cpt-5;col-128;col-128;col-128;atf-8;atf-8;atf-8;F22F4.1;F22F4.1;F22F4.1;clec-180;clec-180;clec-180;tatn-1;tatn-1;tatn-1;dpy-7;dpy-7;dpy-7;mxl-3;mxl-3;mxl-3;noah-2;noah-2;noah-2;F54F7.8;F54F7.8;F54F7.8;F57G8.5;F57G8.5;F57G8.5;bli-2;bli-2;bli-2;H03E18.1;H03E18.1;H03E18.1;glf-1;glf-1;glf-1;H42K12.3;H42K12.3;H42K12.3;dao-2;dao-2;dao-2;R07E3.6;R07E3.6;R07E3.6;R08E5.3;R08E5.3;R08E5.3;R57.2;R57.2;R57.2;T03G6.1;T03G6.1;T03G6.1;qua-1;qua-1;qua-1;dpy-2;dpy-2;dpy-2;dpy-10;dpy-10;dpy-10;dpy-9;dpy-9;dpy-9;bus-8;bus-8;bus-8;T26C5.2;T26C5.2;T26C5.2;mlt-11;mlt-11;mlt-11;lpr-6;lpr-6;lpr-6;lpr-5;lpr-5;lpr-5;lpr-4;lpr-4;lpr-4;lpr-3;lpr-3;lpr-3;rhy-1;rhy-1;rhy-1;Y102A11A.5;Y102A11A.5;Y102A11A.5;Y11D7A.5;Y11D7A.5;Y11D7A.5;Y37A1B.7;Y37A1B.7;Y37A1B.7;Y43D4A.5;Y43D4A.5;Y43D4A.5;clec-72;clec-72;clec-72;Y64H9A.2;Y64H9A.2;Y64H9A.2;str-168;str-168;str-168;hhat-1;hhat-1;hhat-1;cuti-1;cuti-1;cuti-1;wrt-1;wrt-1;wrt-1;wrt-10;wrt-10;wrt-10	https://pubmed.ncbi.nlm.nih.gov/29714684/
Mutants	Down in set-26; glp-1  vs glp-1	222	143	2838	31146	0	0	0	C01F1.5;C01F1.5;C01F1.5;mlt-10;mlt-10;mlt-10;dhs-16;dhs-16;dhs-16;C14A4.9;C14A4.9;C14A4.9;C31C9.2;C31C9.2;C31C9.2;dpy-8;dpy-8;dpy-8;osr-1;osr-1;osr-1;C34F6.1;C34F6.1;C34F6.1;C38C6.3;C38C6.3;C38C6.3;ptr-4;ptr-4;ptr-4;C49F8.3;C49F8.3;C49F8.3;C50D2.1;C50D2.1;C50D2.1;dpy-3;dpy-3;dpy-3;F01G10.9;F01G10.9;F01G10.9;spp-13;spp-13;spp-13;mlt-9;mlt-9;mlt-9;F09F9.2;F09F9.2;F09F9.2;col-128;col-128;col-128;atf-8;atf-8;atf-8;F18C5.5;F18C5.5;F18C5.5;F22F4.1;F22F4.1;F22F4.1;sqt-3;sqt-3;sqt-3;pqn-32;pqn-32;pqn-32;F30A10.2;F30A10.2;F30A10.2;clec-180;clec-180;clec-180;F33D4.6;F33D4.6;F33D4.6;grl-27;grl-27;grl-27;dpy-7;dpy-7;dpy-7;F49E10.2;F49E10.2;F49E10.2;noah-2;noah-2;noah-2;F56D2.3;F56D2.3;F56D2.3;F56D3.1;F56D3.1;F56D3.1;abu-13;abu-13;abu-13;F57H12.6;F57H12.6;F57H12.6;F58E6.13;F58E6.13;F58E6.13;lips-9;lips-9;lips-9;bli-2;bli-2;bli-2;H03E18.1;H03E18.1;H03E18.1;glf-1;glf-1;glf-1;H42K12.3;H42K12.3;H42K12.3;dao-2;dao-2;dao-2;R07E3.6;R07E3.6;R07E3.6;grl-7;grl-7;grl-7;T03G6.1;T03G6.1;T03G6.1;nas-15;nas-15;nas-15;qua-1;qua-1;qua-1;T11B7.2;T11B7.2;T11B7.2;dpy-2;dpy-2;dpy-2;dpy-10;dpy-10;dpy-10;dpy-9;dpy-9;dpy-9;bus-8;bus-8;bus-8;T26C5.2;T26C5.2;T26C5.2;mlt-11;mlt-11;mlt-11;lpr-5;lpr-5;lpr-5;lpr-4;lpr-4;lpr-4;lpr-3;lpr-3;lpr-3;W09G12.10;W09G12.10;W09G12.10;Y102A11A.5;Y102A11A.5;Y102A11A.5;Y11D7A.5;Y11D7A.5;Y11D7A.5;Y11D7A.9;Y11D7A.9;Y11D7A.9;Y37A1B.7;Y37A1B.7;Y37A1B.7;Y43D4A.5;Y43D4A.5;Y43D4A.5;Y64H9A.2;Y64H9A.2;Y64H9A.2;Y75B7AR.1;Y75B7AR.1;Y75B7AR.1;grl-15;grl-15;grl-15;hhat-1;hhat-1;hhat-1;ZC123.1;ZC123.1;ZC123.1;nstp-3;nstp-3;nstp-3;cuti-1;cuti-1;cuti-1;ZC434.3;ZC434.3;ZC434.3;wrt-1;wrt-1;wrt-1;ZK154.1;ZK154.1;ZK154.1;wrt-6;wrt-6;wrt-6;lon-3;lon-3;lon-3	https://pubmed.ncbi.nlm.nih.gov/29714684/
Mutants	Up in nuo-6;hif-1	148	143	2000	31146	0	0	0	C01F1.5;C01F1.5;dhs-16;dhs-16;C14A4.9;C14A4.9;C14F11.6;C14F11.6;dpy-8;dpy-8;osr-1;osr-1;C34F6.1;C34F6.1;C38C6.3;C38C6.3;sym-1;sym-1;ptr-4;ptr-4;cyp-33C2;cyp-33C2;C50D2.1;C50D2.1;D1054.9;D1054.9;dpy-3;dpy-3;spp-13;spp-13;mlt-9;mlt-9;F09F9.2;F09F9.2;col-128;col-128;atf-8;atf-8;F18C5.5;F18C5.5;F22F4.1;F22F4.1;sqt-3;sqt-3;pqn-32;pqn-32;F30A10.2;F30A10.2;clec-180;clec-180;F33D4.6;F33D4.6;grl-27;grl-27;dpy-7;dpy-7;F49E10.2;F49E10.2;noah-2;noah-2;F56D2.3;F56D2.3;F56D3.1;F56D3.1;abu-13;abu-13;F58E6.13;F58E6.13;lips-9;lips-9;bli-2;bli-2;H03E18.1;H03E18.1;H42K12.3;H42K12.3;ins-35;ins-35;dao-2;dao-2;R07E3.6;R07E3.6;R11G11.6;R11G11.6;R57.2;R57.2;grl-7;grl-7;T03G6.1;T03G6.1;nas-15;nas-15;qua-1;qua-1;dpy-2;dpy-2;dpy-10;dpy-10;dpy-9;dpy-9;T26C5.2;T26C5.2;mlt-11;mlt-11;lpr-6;lpr-6;lpr-5;lpr-5;lpr-4;lpr-4;lpr-3;lpr-3;W09G12.10;W09G12.10;Y102A11A.5;Y102A11A.5;Y11D7A.5;Y11D7A.5;Y11D7A.9;Y11D7A.9;Y37A1B.7;Y37A1B.7;Y43D4A.5;Y43D4A.5;Y47D7A.12;Y47D7A.12;Y64H9A.2;Y64H9A.2;Y75B7AR.1;Y75B7AR.1;grl-15;grl-15;ZC123.1;ZC123.1;ZC204.12;ZC204.12;nstp-3;nstp-3;cuti-1;cuti-1;ZC434.3;ZC434.3;wrt-1;wrt-1;wrt-10;wrt-10;wrt-6;wrt-6	https://pubmed.ncbi.nlm.nih.gov/30563508/
Mutants	Up in hyl-2 mutants fed a glucose diet	164	143	3802	31146	0	0	0	C01F1.5;C01F1.5;mlt-10;mlt-10;C14F11.6;C14F11.6;C31C9.2;C31C9.2;dpy-8;dpy-8;osr-1;osr-1;C34F6.1;C34F6.1;ptr-4;ptr-4;C49F8.3;C49F8.3;C50D2.1;C50D2.1;D1054.9;D1054.9;dpy-3;dpy-3;F07C3.9;F07C3.9;F07C6.6;F07C6.6;spp-13;spp-13;mlt-9;mlt-9;F09F9.2;F09F9.2;col-128;col-128;F14D7.12;F14D7.12;atf-8;atf-8;F18C5.5;F18C5.5;F22F4.1;F22F4.1;sqt-3;sqt-3;clec-180;clec-180;hsp-12.3;hsp-12.3;grl-27;grl-27;tatn-1;tatn-1;dpy-7;dpy-7;noah-2;noah-2;gyg-1;gyg-1;F56D2.3;F56D2.3;F56D3.1;F56D3.1;abu-13;abu-13;F57G8.5;F57G8.5;F57H12.6;F57H12.6;F58E6.13;F58E6.13;lips-9;lips-9;lips-9;lips-9;H03E18.1;H03E18.1;glf-1;glf-1;H42K12.3;H42K12.3;ins-35;ins-35;dao-2;dao-2;R07E3.6;R07E3.6;R08E5.3;R08E5.3;R57.2;R57.2;grl-7;grl-7;T03G6.1;T03G6.1;nas-15;nas-15;qua-1;qua-1;dpy-2;dpy-2;dpy-10;dpy-10;dpy-9;dpy-9;bus-8;bus-8;T23F6.1;T23F6.1;T26C5.2;T26C5.2;mlt-11;mlt-11;lpr-6;lpr-6;lpr-5;lpr-5;lpr-4;lpr-4;lpr-3;lpr-3;pck-1;pck-1;W09G12.10;W09G12.10;Y11D7A.5;Y11D7A.5;Y11D7A.9;Y11D7A.9;Y37A1B.7;Y37A1B.7;nspe-1;nspe-1;Y43D4A.5;Y43D4A.5;clec-72;clec-72;Y64H9A.2;Y64H9A.2;Y75B7AR.1;Y75B7AR.1;grl-15;grl-15;hhat-1;hhat-1;ZC123.1;ZC123.1;cuti-1;cuti-1;ZC434.3;ZC434.3;ZK1025.3;ZK1025.3;wrt-1;wrt-1;wrt-10;wrt-10;wrt-6;wrt-6;dhs-26;dhs-26;dhs-26;dhs-26	https://pubmed.ncbi.nlm.nih.gov/27507791/
Mutants	Up in dpy-27 early embryos	160	143	8424	31146	0	0	0	C01F1.5;C01F1.5;mlt-10;mlt-10;dhs-16;dhs-16;ugt-26;ugt-26;gpx-3;gpx-3;C14F11.6;C14F11.6;osr-1;osr-1;C34F6.1;C34F6.1;cyp-25A2;cyp-25A2;C38C6.3;C38C6.3;ptr-4;ptr-4;C49A9.3;C49A9.3;C49F8.3;C49F8.3;C50D2.1;C50D2.1;D1054.9;D1054.9;F01G10.9;F01G10.9;F07C3.9;F07C3.9;spp-13;spp-13;F09F9.2;F09F9.2;atf-8;atf-8;F18C5.5;F18C5.5;F22F4.1;F22F4.1;sqt-3;sqt-3;hsp-1;hsp-1;F30A10.2;F30A10.2;aqp-1;aqp-1;clec-180;clec-180;F33D4.6;F33D4.6;hsp-12.3;hsp-12.3;F41G3.21;F41G3.21;tatn-1;tatn-1;dpy-7;dpy-7;mxl-3;mxl-3;F49E10.2;F49E10.2;noah-2;noah-2;F56D2.3;F56D2.3;F56D3.1;F56D3.1;abu-13;abu-13;F57H12.6;F57H12.6;F58E6.13;F58E6.13;lips-9;lips-9;glf-1;glf-1;K01A2.4;K01A2.4;ins-35;ins-35;K05F1.10;K05F1.10;K09E9.4;K09E9.4;R07E3.6;R07E3.6;R57.2;R57.2;grl-7;grl-7;T03G6.1;T03G6.1;qua-1;qua-1;T11B7.2;T11B7.2;dpy-10;dpy-10;bus-8;bus-8;T26C5.2;T26C5.2;mlt-11;mlt-11;lpr-6;lpr-6;lpr-4;lpr-4;pck-1;pck-1;ret-1;ret-1;W09G12.10;W09G12.10;Y102A11A.5;Y102A11A.5;Y11D7A.5;Y11D7A.5;Y11D7A.9;Y11D7A.9;Y37A1B.7;Y37A1B.7;clec-72;clec-72;Y64H9A.2;Y64H9A.2;Y75B7AR.1;Y75B7AR.1;grl-15;grl-15;hhat-1;hhat-1;ZC204.12;ZC204.12;nstp-3;nstp-3;cuti-1;cuti-1;ZK1025.3;ZK1025.3;bah-1;bah-1;wrt-1;wrt-1;ZK154.1;ZK154.1;wrt-6;wrt-6;bus-17;bus-17;lon-3;lon-3	https://pubmed.ncbi.nlm.nih.gov/27356611/
Tissue	Up Day 2 Adult P-granule depleted  UNC-119::GFP(+)	184	143	15672	31146	0	0	0	nhr-76;nhr-76;dhs-16;dhs-16;ugt-26;ugt-26;C14F11.6;C14F11.6;C18B10.6;C18B10.6;C31C9.2;C31C9.2;dpy-8;dpy-8;C34F6.1;C34F6.1;cyp-25A2;cyp-25A2;sym-1;sym-1;ptr-4;ptr-4;cyp-33C2;cyp-33C2;C49F8.3;C49F8.3;C50D2.1;C50D2.1;D1054.9;D1054.9;E04D5.4;E04D5.4;dpy-3;dpy-3;F01G10.9;F01G10.9;F07C3.9;F07C3.9;spp-13;spp-13;mlt-9;mlt-9;cpt-5;cpt-5;F09F9.2;F09F9.2;ugt-37;ugt-37;col-128;col-128;atf-8;atf-8;F17A9.4;F17A9.4;F21A3.2;F21A3.2;F22F4.1;F22F4.1;sqt-3;sqt-3;pqn-32;pqn-32;aqp-1;aqp-1;clec-180;clec-180;F33D4.6;F33D4.6;hsp-12.3;hsp-12.3;F41G3.21;F41G3.21;tatn-1;tatn-1;dpy-7;dpy-7;mxl-3;mxl-3;F49E10.2;F49E10.2;F49E12.9;F49E12.9;noah-2;noah-2;gyg-1;gyg-1;F56D2.3;F56D2.3;F56D3.1;F56D3.1;abu-13;abu-13;F57G8.5;F57G8.5;lips-9;lips-9;H03E18.1;H03E18.1;glf-1;glf-1;H42K12.3;H42K12.3;K01A2.4;K01A2.4;K05F1.10;K05F1.10;pgp-1;pgp-1;K09A9.8;K09A9.8;K09E9.4;K09E9.4;dao-2;dao-2;R07E3.6;R07E3.6;R08E5.1;R08E5.1;R08E5.3;R08E5.3;R57.2;R57.2;grl-7;grl-7;T03G6.1;T03G6.1;nas-15;nas-15;qua-1;qua-1;T11B7.2;T11B7.2;dpy-2;dpy-2;dpy-9;dpy-9;bus-8;bus-8;T26C5.2;T26C5.2;lpr-6;lpr-6;lpr-5;lpr-5;lpr-4;lpr-4;lpr-3;lpr-3;pck-1;pck-1;W09G12.10;W09G12.10;Y11D7A.9;Y11D7A.9;Y37A1B.7;Y37A1B.7;nspe-1;nspe-1;Y43D4A.5;Y43D4A.5;clec-72;clec-72;Y47H9C.1;Y47H9C.1;hhat-1;hhat-1;ZC204.12;ZC204.12;cuti-1;cuti-1;ZK1025.3;ZK1025.3;wrt-1;wrt-1;wrt-10;wrt-10;ZK154.1;ZK154.1;wrt-6;wrt-6;bus-17;bus-17;dhs-26;dhs-26	https://pubmed.ncbi.nlm.nih.gov/28258184/
DAF/Insulin/food	Up in 500mM salt with No Food vs. 100mM salt with No Food (N2)	150	143	1742	31146	0	0	0	C01F1.5;C01F1.5;C01G10.6;C01G10.6;mlt-10;mlt-10;C14A4.9;C14A4.9;C14F11.6;C14F11.6;dpy-8;dpy-8;osr-1;osr-1;C34F6.1;C34F6.1;C38C6.3;C38C6.3;sym-1;sym-1;ptr-4;ptr-4;C50D2.1;C50D2.1;D1054.9;D1054.9;dpy-3;dpy-3;spp-13;spp-13;mlt-9;mlt-9;cpt-5;cpt-5;F09F9.2;F09F9.2;atf-8;atf-8;F18C5.5;F18C5.5;F22F4.1;F22F4.1;sqt-3;sqt-3;pqn-32;pqn-32;F30A10.2;F30A10.2;clec-180;clec-180;F33D4.6;F33D4.6;dpy-7;dpy-7;F49E10.2;F49E10.2;noah-2;noah-2;F56D2.3;F56D2.3;F56D3.1;F56D3.1;abu-13;abu-13;F57H12.6;F57H12.6;lips-9;lips-9;H03E18.1;H03E18.1;glf-1;glf-1;H42K12.3;H42K12.3;ins-35;ins-35;K05F6.10;K05F6.10;dao-2;dao-2;R07E3.6;R07E3.6;R57.2;R57.2;grl-7;grl-7;T03G6.1;T03G6.1;nas-15;nas-15;qua-1;qua-1;dpy-2;dpy-2;dpy-10;dpy-10;dpy-9;dpy-9;bus-8;bus-8;T23F6.1;T23F6.1;T26C5.2;T26C5.2;mlt-11;mlt-11;lpr-6;lpr-6;lpr-5;lpr-5;lpr-4;lpr-4;lpr-3;lpr-3;W09G12.10;W09G12.10;Y102A11A.5;Y102A11A.5;Y11D7A.9;Y11D7A.9;Y37A1B.7;Y37A1B.7;Y47D7A.12;Y47D7A.12;Y64H9A.2;Y64H9A.2;Y75B7AR.1;Y75B7AR.1;grl-15;grl-15;hhat-1;hhat-1;ZC123.1;ZC123.1;nstp-3;nstp-3;cuti-1;cuti-1;ZC434.3;ZC434.3;ZK1025.3;ZK1025.3;wrt-1;wrt-1;wrt-10;wrt-10;ZK154.1;ZK154.1;lon-3;lon-3	https://www.nature.com/articles/ncb3470
